,0,length
1676,"[1, 12, 9, 87, 8, 67, 6, 162, 2, 7, 6175, 1855, 6656, 11, 14, 201, 13, 258, 14, 4758, 6, 176, 7, 253, 11, 192, 12, 62, 242, 30, 61, 333, 514, 11, 4, 201, 14, 20, 47, 55, 117, 567, 5, 9, 64, 1150, 3245, 2001, 14, 9, 3735, 275, 39, 4, 85, 1479, 1150, 5076, 1300, 102, 63, 71, 4910, 19, 599, 5, 1115, 5553, 4, 583, 7, 567, 127, 24, 2, 4, 253, 151, 14, 22, 82, 47, 3735, 128, 318, 302, 74, 4, 236, 20, 11, 14, 201, 52]",94
1677,"[1, 4, 249, 22, 126, 93, 1449, 600, 202, 624, 6, 3332, 23, 4, 145, 48, 25, 70, 869, 870, 143, 175, 6565, 1350, 786, 7, 12, 549, 18, 4, 227, 121, 4, 254, 1996, 3358, 679, 5211, 6474, 39, 918, 3123, 2, 2, 27, 2, 5772, 23, 4, 7412, 419, 5, 919, 40, 101, 52, 9785, 7472, 144, 198, 32]",61
1678,"[1, 6, 2, 8, 3845, 3561, 11, 94, 4762, 7, 4, 113, 7, 6, 43, 5026, 2, 133, 6801, 34, 27, 2737, 3377, 11, 6, 201, 7, 2, 2183, 11, 6611, 2, 2, 22, 29, 460, 272, 655, 2212, 60, 11, 4, 139, 121, 29, 9, 981, 8, 30, 185, 10, 10, 6, 117, 1295, 268, 552, 2, 9, 4394, 348, 4, 6629, 21, 14, 9, 6, 91, 737, 73, 398, 453]",72
1679,"[1, 51, 6, 87, 177, 18, 14, 20, 4, 2852, 16, 321, 5, 50, 71, 38, 111, 1096, 411, 450, 211, 13, 16, 131, 1104, 234, 103, 36, 71, 2132, 13, 258, 2, 39, 1827, 8, 28, 49, 1767, 388, 5, 137, 50, 71, 183, 13, 16, 536, 62, 593, 4, 96, 36, 385, 295, 16, 233, 21, 727, 14, 20, 9, 44, 440, 5, 2, 2, 13, 317, 4, 750, 547, 1581, 8, 81, 4, 208, 155, 6220, 8, 4, 677, 2481]",83
1680,"[1, 1402, 2, 1481, 1967, 33, 32, 45, 17, 163, 150, 17, 54, 12, 16, 626, 6, 2070, 4073, 212, 15, 152, 353, 99, 254, 8, 30, 423, 5, 9, 32, 4, 128, 18, 12, 368, 7, 906, 462, 46, 1292, 411, 60, 392, 105, 26, 73, 398, 5, 1293, 256, 40, 1514, 2, 118, 5766, 980, 5, 6, 1334, 2055, 39, 2098, 2, 17, 2, 1544, 6, 117, 227, 2140, 5, 6, 176, 163]",75
1681,"[1, 13, 520, 14, 6, 241, 5, 12, 64, 4248, 6, 300, 88, 7, 4, 2552, 4072, 462, 4, 22, 9, 6565, 357, 5, 966, 706, 45, 60, 433, 48, 25, 124, 233, 33, 32, 44, 4, 777, 689]",39
1682,"[1, 6, 1499, 4271, 229, 19, 114, 1512, 4, 3587, 7, 4, 6273, 394, 116, 34, 32, 574, 57, 1401, 1322, 5, 954, 414, 835, 1027, 33, 486, 5, 883, 576, 706, 318, 302, 32, 14, 166, 18, 6, 1463, 947, 7, 6, 22, 1390, 118, 798]",47
1683,"[1, 48, 102, 121, 6724, 635, 105, 216, 8, 113, 5, 36, 26, 32, 345, 915, 1211, 493, 42, 668, 744, 1911, 934, 52, 8, 25, 95, 382, 14, 20, 203, 24, 30, 6, 964, 437, 7, 22, 2964, 8, 135, 4, 3981, 2159, 7, 84, 80, 169, 14, 8, 30, 35, 1557, 2696, 19, 117, 116, 676, 5, 60, 329, 7, 6, 229, 422, 2, 8586, 9, 327, 8, 168, 33, 21, 15, 9, 4, 64, 1123, 155, 15, 13, 70, 135, 44, 14, 1690]",86
1684,"[1, 6, 464, 2815, 72, 15, 14, 16, 4, 249, 20, 29, 69, 126, 110, 13, 16, 1997, 88, 12, 69, 1391, 6, 227, 7, 6, 1215, 2668, 13, 40, 6, 176, 7, 1032, 2689, 1215, 102, 38, 13, 520, 12, 6, 324, 13, 28, 8, 1041, 19, 61, 464, 12, 9, 6, 8700, 2446, 7, 9690, 13, 244, 806, 8, 4, 84, 37, 119, 14, 20, 21, 13, 70, 386, 76, 128, 538, 48, 25, 181, 8, 106, 6, 2509, 2689, 1215, 22, 353, 826, 6330, 351, 1239, 2544, 2, 6068, 132, 2544, 42, 682, 2109]",97
1685,"[1, 13, 28, 447, 14, 20, 237, 13, 219, 12, 11, 4, 750, 11, 6047, 13, 16, 1691, 95, 5, 2, 2, 16, 61, 514, 284, 5, 5594, 4266, 13, 244, 150, 6479, 5, 13, 131, 119, 14, 20, 4, 118, 173, 44, 12, 9, 2500, 13, 244, 4107, 1388, 12, 99, 88, 12, 9, 6, 964, 5626, 232, 20, 12, 9, 2, 19, 195, 206, 5, 5553, 8, 401, 349, 19, 4, 2, 692, 2, 6402, 8, 4, 268, 13, 64, 657, 15, 12, 16, 1439, 23, 288]",89
1686,"[1, 13, 43, 1769, 149, 14, 22, 18, 72, 4, 91, 1339, 157, 11, 14, 22, 16, 4, 228, 603, 137, 111, 1295, 22, 4634, 157, 55, 73, 19, 68, 139, 13, 235, 15, 14, 9, 4, 118, 603, 207, 216, 638, 4, 2, 139, 11, 843, 952, 576, 73]",50
1687,"[1, 1252, 89, 254, 70, 12, 30, 8, 97, 6, 52, 1034, 540, 184, 254, 13, 16, 2, 2229, 8, 67, 14, 88, 13, 447, 4, 204, 5, 61, 369, 140, 5, 67, 12, 5, 376, 72, 12, 66, 1870, 73, 13, 417, 67, 12, 5, 13, 16, 2, 2, 608, 4, 3014, 136, 16, 53, 821, 198, 138, 13, 520, 12, 6, 342, 900, 12, 122, 2777, 6829, 8855, 127, 6, 394, 292, 395, 3766, 240, 43, 99, 9545, 42, 142, 13, 92, 124, 12, 16, 43, 394, 92, 67, 12]",92
1688,"[1, 14, 20, 1027, 111, 183, 21, 115, 66, 2, 233, 4, 114, 58, 4136, 2, 5, 9973, 367, 209, 66, 2349, 12, 317, 6, 4086, 9, 15, 32, 547, 33, 4, 130, 894, 94, 879, 8, 945, 5, 50, 9, 164, 334, 23, 859, 44, 12]",47
1689,"[1, 4, 2095, 2542, 5436, 22, 791, 7, 2, 2443, 2390, 80, 563, 25, 2, 4095, 11, 2096, 12, 66, 2, 4, 9606, 7695, 2, 8, 67, 1136, 108, 141, 17, 2, 6007, 1034, 6801, 11, 141, 312, 2904, 262, 11, 2383, 108, 40, 2, 215, 30, 617, 4597, 44, 5, 828, 1239, 8, 3027, 1155, 1235, 1418, 51, 283, 356, 1359, 9, 10, 10, 2, 144, 30, 2, 11, 68, 3562, 5, 6603, 4473]",75
1690,"[1, 1563, 2, 9, 8428, 11, 14, 671, 453, 44, 6, 1003, 5555, 37, 2, 6, 2843, 2133, 88, 29, 2251, 59, 9, 269, 8, 4557, 1008, 11, 41, 2, 15, 26, 3804, 8, 4, 2, 14, 9, 35, 966, 976, 22, 199, 354, 26, 1517, 7, 53, 4637, 17, 9, 4, 749, 7, 14, 20, 276, 14, 23, 129, 215, 67, 1029, 48, 25, 70, 8688, 12]",68
1691,"[1, 14, 31, 16, 6, 866, 5, 128, 74, 91, 108, 207, 110, 1033, 545, 737, 39, 380, 8, 1363, 14, 9, 6, 22, 15, 80, 1348, 4787, 3816, 790, 7, 20, 451, 9191, 87, 116, 39, 316, 87, 229, 87, 65, 5, 777, 114, 5, 1299, 353, 24, 8, 717, 12]",52
1692,"[1, 4, 919, 26, 171, 5, 230, 200, 11, 14, 753, 20, 5, 13, 191, 339, 21, 594, 44, 89, 14, 947, 126, 188, 93, 11, 4, 86, 273, 44, 4, 64, 52, 155, 11, 14, 20, 9, 4, 676, 7, 2, 8917, 21, 27, 118, 2048, 71, 714, 8326, 34, 2, 2934, 239, 13, 16, 502, 8, 870, 143, 14, 209, 397, 99, 1100, 21, 198, 242, 4, 2, 155, 13, 70, 135, 44, 14, 58, 2]",78
1693,"[1, 87, 105, 87, 116, 87, 414, 1048, 114, 1299, 11, 1044, 1101, 31, 7, 4, 118, 287, 207, 126, 110, 11, 61, 113, 81, 624, 6, 2077, 5, 106, 14, 123, 25, 528, 2598, 12, 14, 123, 796, 4495, 4, 274, 23, 920, 924]",45
1694,"[1, 3284, 296, 709, 2, 4142, 2, 1756, 5663, 55, 197, 2908, 5, 55, 73, 224, 20, 23, 4, 875, 7, 4, 341, 8812, 1816, 53, 4637, 5, 5813, 74, 12, 1990]",32
1695,"[1, 14, 9, 6, 1917, 22, 2870, 1848, 127, 6, 389, 292, 17, 127, 4111, 5209, 4, 22, 43, 166, 25, 235, 654, 45, 6122, 5, 60, 151, 49, 531, 26, 6, 227, 2087, 3178, 15, 9, 714, 6053, 13, 100, 106, 14, 20, 174, 5, 174, 4, 1522, 33, 4, 130, 9, 1127, 175, 58, 13, 67, 12, 545, 386, 14, 22]",63
1696,"[1, 14, 9, 11, 606, 1303, 31, 7, 4, 249, 108, 126, 93, 4, 65, 271, 96, 724, 112, 5457, 5, 4235, 34, 4, 156, 239, 36, 124, 12, 50, 43, 11, 24, 31, 686, 489, 7, 14, 22, 2329, 2, 80, 28, 8, 3083, 49, 678, 7122, 11, 27, 611, 159, 84, 859, 44, 14, 2803]",57
1697,"[1, 144, 25, 657, 8, 67, 4, 249, 22, 126, 93, 168, 57, 1037, 49, 5137, 102, 26, 1753, 88, 36, 26, 3386, 163, 2940, 298, 20, 47, 57, 2210, 33, 32, 57, 4072, 486, 43, 2, 197, 34, 94, 167, 8, 30, 1322, 10, 10, 18, 148, 37, 423, 14, 22, 13, 1467, 25, 106, 1842, 8317, 2, 729, 11, 1163, 11, 2, 25, 80, 169, 4858, 2210, 5, 3129, 32, 23, 6, 2, 352, 12, 144, 97, 25, 859, 14, 4251, 781]",84
1698,"[1, 13, 447, 14, 22, 4, 311, 13, 16, 173, 7, 447, 14, 22, 5, 4, 117, 693, 291, 154, 250, 37, 16, 19, 72, 447, 14, 22, 75, 32, 1498, 33, 4, 2, 4, 1114, 1285, 5, 4, 52, 547, 25, 317, 4, 438, 19, 54, 12, 1054, 13, 100, 714, 67, 138, 12, 16, 141, 6, 666, 953, 1052, 1023, 11, 2323, 13, 244, 3601, 23, 2644, 4, 288, 38, 13, 70, 67, 12, 174, 5, 462, 33, 32, 4, 1801, 13, 1049, 17, 13, 16, 1104, 38, 254, 4, 86, 58]",94
1699,"[1, 14, 9, 6, 87, 22, 18, 1050, 722, 164, 53, 5, 164, 329, 45, 737, 5, 6, 4649, 235, 52, 20, 10, 10, 6, 1403, 21, 2935, 2227, 155, 44, 4, 20, 9, 15, 75, 92, 124, 138, 2, 5, 3095, 56, 864, 91, 86, 1519, 92, 157, 18, 31, 282, 42, 160, 21, 36, 53, 42, 329, 468, 40, 6, 327, 378, 10, 10, 11, 6, 7547, 45, 290, 6, 106, 8, 1090, 635]",76
1700,"[1, 7798, 14, 31, 11, 4, 89, 81, 102, 40, 14, 79, 93, 758, 2, 6, 4039, 2389, 2689, 310, 7, 2, 758, 3056, 1018, 2, 21, 2, 11, 6, 2, 7836, 328, 700, 405, 4, 177, 408, 12, 6, 324, 19, 1368, 3590, 2, 11, 4, 2, 17, 5, 19, 2, 5809, 4683, 752, 4, 753, 229, 17, 3332, 4, 85, 156, 26, 1053, 17, 9, 4, 6963, 58, 2, 3399, 451, 7, 14, 3434, 7, 2, 203, 40, 12, 151, 470, 46, 7, 158]",86
1701,"[1, 13, 296, 14, 20, 17, 6, 506, 5, 131, 358, 829, 12, 175, 280, 11, 6, 137, 18, 4, 4688, 2367, 54, 13, 16, 1155, 13, 447, 4, 20, 88, 7, 4, 441, 769, 5, 221, 105, 639, 13, 131, 119, 4, 105, 7059, 13, 104, 7, 4, 114, 19, 1931, 2904, 88, 13, 150, 67, 4, 6725, 5, 3881, 2, 9, 230, 39, 4, 249, 22, 126, 5, 151, 46, 1967, 146, 252, 13, 80, 123, 12, 8, 61, 476, 11, 4, 705, 54, 13, 28, 476]",89
1702,"[1, 13, 43, 2488, 67, 51, 316, 1085, 11, 14, 20, 4, 116, 9, 43, 373, 4, 1099, 7, 228, 9, 2791, 1489, 12, 6738, 50, 2, 195, 997, 139, 4, 114, 9, 701, 2975, 5, 845, 392, 722, 31, 100, 79, 39, 14, 22, 9, 2262, 34, 4, 616, 96, 49, 7, 4, 20, 9, 814, 5, 408, 25, 6, 9270]",62
1703,"[1, 159, 13, 296, 14, 248, 20, 13, 122, 24, 124, 76, 44, 31, 7, 61, 514, 1507, 103, 149, 12, 13, 1706, 89, 619, 7014, 2, 113, 66, 16, 12, 69, 45, 87, 388, 99, 21, 13, 161, 923, 89, 619, 12, 16, 14, 20, 16, 55, 52, 5, 579, 4, 65, 7, 4, 2762, 7014, 1871, 55, 73, 13, 545, 2, 12]",64
1704,"[1, 51, 6, 229, 51, 6, 65, 51, 6, 947]",10
1705,"[1, 13, 92, 633, 40, 248, 102, 13, 2, 15, 48, 4, 155, 16, 101, 52, 12, 62, 97, 12, 8, 363, 14, 31, 151, 9, 128, 74, 856, 184, 312, 365, 1234, 6, 171, 221, 65, 1299, 5, 49, 327, 665, 7, 4844, 367, 19, 5882, 1070, 4, 602]",50
1706,"[1, 13, 774, 110, 4, 53, 1136, 63, 9, 448, 23, 14, 21, 474, 2134, 23, 14, 31, 17, 4, 128, 3565, 13, 124, 7, 57, 85, 20, 15, 47, 38, 73, 1000, 4, 6622, 2, 7, 4, 1392, 3331, 5, 4, 2, 23, 1672, 207, 296, 14, 31, 33, 222, 689, 211, 5, 244, 2961, 12, 174, 17, 173, 7, 991, 2, 2, 2, 2]",66
1707,"[1, 87, 20, 449, 1243, 368, 7, 1708, 368, 7, 253, 5267, 263, 2248, 263, 9008, 6, 2, 8, 1123, 536, 466, 14, 182, 75, 412, 11, 6, 787, 7, 6, 87, 1073, 6, 787, 7, 6, 762, 7, 369, 37, 2724, 215, 81, 142, 11, 6, 1269, 130, 5, 4, 64, 155, 8, 81, 9, 4, 1333, 21, 253, 5, 401, 3262, 245, 55, 163, 1780, 5367, 11, 6, 171, 757, 1780, 324, 5, 87, 816]",77
1708,"[1, 55, 1115, 5, 1780, 814, 20, 9, 6, 78, 1279, 250, 37, 80, 123, 15, 349, 70, 30, 3540, 99, 14, 20, 47, 775, 7, 328, 486, 14, 232, 80, 516, 1814, 43, 8, 859, 29, 343, 8, 30, 6, 2112, 50, 80, 30, 518, 54, 25, 586, 124, 726, 8, 2, 42, 8, 1826, 5, 104, 244, 13, 1104, 33, 294, 37, 9, 880, 84]",67
1709,"[1, 13, 92, 124, 51, 4, 1418, 71, 829, 54, 14, 20, 16, 626, 21, 12, 9491, 34, 98, 2, 12, 9, 73, 398, 1920, 5940, 5, 1562, 737, 45, 40, 6, 374, 500, 839, 8, 113, 25, 115, 124, 871, 496, 4, 1312, 42, 51, 80, 593, 375, 4, 567, 9, 24, 2172, 885, 3701, 18, 4323, 962, 10, 10, 31, 236, 681, 18, 25, 4111, 8281, 451, 4, 9, 145, 5, 33, 27, 7849, 11, 4, 2055, 239, 33, 4, 130]",83
1710,"[1, 4, 64, 52, 155, 44, 14, 22, 9, 36, 1319, 8, 4228, 12, 19, 173, 31, 21, 85, 74, 15, 12, 16, 31, 7, 4, 249, 108, 126, 4, 64, 58, 25, 67, 4, 2, 9, 11, 6, 2763, 5, 4, 2763, 9, 43, 2974, 39, 173, 31, 6, 215, 24, 67, 23, 6, 31, 8, 747, 2, 470, 214, 6, 31]",63
1711,"[1, 14, 20, 9, 31, 7, 4, 249, 207, 126, 110, 60, 112, 2, 161, 339, 4, 114, 9, 2320, 48, 2975, 4, 2375, 1058, 612, 7, 307, 539, 26, 2103, 8, 339, 13, 482, 319, 35, 390, 7, 8773, 1111, 19, 4, 481, 679, 7, 62, 202, 4, 172, 243, 7, 585, 81, 24, 67, 14, 509]",58
1712,"[1, 14, 22, 9, 73, 177, 400, 710, 5, 210, 163, 4336, 5, 3297, 157, 68, 4349, 768, 1236, 8, 3203, 7458, 2, 9, 43, 6, 5443, 17, 4, 2, 2, 7, 6, 3790, 167, 39, 4, 86, 2, 2, 8, 4, 236, 25, 3882, 990, 90, 5277, 3596, 18, 2783, 25, 107, 2, 13, 197, 14, 16, 6, 484, 441, 253, 212]",63
1713,"[1, 14, 5667, 20, 317, 72, 2, 103, 43, 44, 101, 5116, 7, 414, 42, 114, 2, 5694, 7135, 151, 5754, 8, 168, 33, 408, 6, 1908, 2291, 239, 39, 41, 644, 8214, 61, 369, 5, 13, 28, 2, 4, 5263, 724, 8, 384, 233, 66, 78, 6, 2, 18, 2]",51
1714,"[1, 2, 3495, 2, 2, 976, 13, 100, 104, 7, 6, 3139, 2, 8, 1634, 14, 777, 157, 7, 498, 5, 1663, 5, 131, 13, 62, 235, 36, 71, 2, 32, 13, 70, 66, 135, 9, 15, 13, 244, 2, 19, 14, 22, 8761, 8, 2, 2, 2, 5, 1560, 2393, 2, 203, 2, 412, 1437]",56
1715,"[1, 13, 66, 423, 14, 20, 12, 484, 1791, 72, 7, 61, 312, 396, 504, 4, 816, 9, 1190, 13, 244, 6, 666, 2, 1935, 337, 5, 14, 9, 61, 514, 20, 15, 29, 9, 11, 13, 119, 4, 769, 12, 9, 6, 964, 119, 65, 429, 4, 3986, 243, 7, 155, 13, 104, 259, 37, 2, 11, 4, 402, 4277, 4292, 4907, 144, 67, 4, 20, 12, 484, 839, 145, 1883, 7, 312, 396, 18, 72]",77
1716,"[1, 14, 9, 31, 7, 4, 91, 727, 102, 13, 28, 126, 110, 5, 14, 424, 8, 30, 163, 357, 357, 357, 169, 4, 702, 930, 4558, 33, 129, 2941, 5, 361, 12, 13, 70, 830, 135, 13, 1498, 280, 5, 4, 64, 52, 547, 14, 20, 520, 72, 16, 2143, 54, 12, 1054]",54
1717,"[1, 2098, 7455, 215, 28, 4706, 56, 4, 436, 352, 21, 13, 191, 2157, 90, 18, 620, 19, 4, 278, 60, 29, 62, 28, 8, 1041, 50, 16, 164, 52, 44, 14, 20, 1423, 802, 458, 414, 732, 2430, 487, 973, 262, 4, 185, 250, 5, 2, 506, 3702, 5, 4, 65, 32, 71, 43, 4, 249, 13, 28, 115, 110, 141, 6, 527, 20, 1345, 14, 31, 56, 18, 101, 85, 2364, 5560, 42, 169, 624, 5763, 46, 6031, 795, 33, 4, 248, 351, 1295, 144, 30, 2, 18, 32, 58]",92
1718,"[1, 14, 203, 43, 30, 4, 249, 20, 126, 1055, 249, 114, 249, 116, 249, 318, 302, 30, 2848, 48, 25, 181, 8, 106, 14, 4, 64, 96, 8, 79, 3129, 46, 7, 12, 9, 8, 641, 6, 1014, 5, 3524, 4, 2214, 7, 12, 1275, 12, 80, 115, 809, 83, 4, 957, 7, 101, 7921, 415, 174]",58
1719,"[1, 6534, 2, 9, 6070, 11, 14, 477, 3668, 7, 2, 2355, 5, 4, 65, 9, 7854, 2349, 17, 12, 2880, 11, 2, 32, 289, 108, 295, 13, 244, 331, 11, 4299, 7, 4, 1166, 7, 676, 12, 562, 8, 81, 31, 7, 134, 537, 387, 584, 32, 289, 285, 186, 8, 1183, 295, 38, 5248, 32, 4, 791, 7, 6480, 38, 2, 2142, 5, 4, 130, 959, 38, 76, 2798, 74, 4, 3040, 7, 4, 2267, 531, 2, 9, 1711, 11, 876, 5, 3246, 23, 101, 1029, 7, 87, 1360, 7755, 331, 530]",94
1720,"[1, 86, 4, 2, 35, 321, 292, 33, 5007, 2608, 5064, 8, 1735, 4, 1310, 7, 4, 22, 49, 7, 4, 665, 100, 30, 5738, 34, 852, 6616, 307, 10, 10, 4, 2, 4, 537, 26, 254, 8, 264, 4928, 2, 2044, 105, 2, 5, 2, 1245, 7, 4, 58, 17, 48, 36, 71, 11, 49, 243, 7, 2, 14, 9, 1082, 4, 6400, 7, 27, 908, 76, 128, 102, 885, 4, 2, 2002, 32, 216, 8, 124, 5, 1144, 2, 9, 5850, 2, 11, 14, 20]",87
1721,"[1, 6, 643, 801, 227, 7, 6480, 39, 14, 999, 540, 12, 16, 86, 3708, 83, 14, 182, 18, 4, 868, 21, 2935, 6, 55, 52, 22, 39, 454, 8, 130, 826, 9887, 5, 2, 782, 79, 8, 81, 68, 868, 239, 511, 18, 4, 3390, 268, 5, 199, 81, 12, 2620, 50, 9, 55, 117, 11, 4, 96, 7, 65, 5, 259, 24, 1081, 19, 14, 552, 7, 125, 1559, 109, 2078, 203, 30, 6, 117, 276, 125, 34, 12, 32, 11, 32, 151, 6, 52, 22, 11, 63, 826, 9887, 5, 2, 782, 79, 8, 2]",98
1722,"[1, 13, 28, 8, 974, 13, 16, 2, 34, 4, 425, 5, 4, 2735, 23, 4, 145, 7, 4, 953, 38, 13, 7426, 12, 11, 4, 8141, 5, 828, 1064, 5, 1064, 5, 1064, 18, 142, 52, 8, 593, 21, 7, 265, 12, 115, 127, 4, 1188, 7, 14, 22, 144, 30, 3146, 8, 6, 3039, 5, 93, 8, 106, 1907, 1955, 2381, 279, 36, 62, 850, 142]",68
1723,"[1, 32, 13, 70, 135, 44, 14, 22, 9, 8, 332, 4, 145, 7, 4, 374, 420, 5, 95, 276, 12, 145, 23, 29, 4200, 5, 1261, 233, 334, 13, 384, 233, 6, 3685, 374, 62, 30, 128, 74, 149, 14]",41
1724,"[1, 14, 16, 4, 118, 20, 126, 47, 110, 23, 2, 1333, 2, 2, 14, 20, 9, 6, 821, 3857, 7, 4, 926, 7, 4, 501, 5, 4, 375, 1117, 12, 1203, 6, 55, 52, 1384, 8, 32, 4, 5835, 7, 2, 1333, 13, 386, 14, 20, 8, 32, 4, 451, 7, 6553, 5, 8, 32, 4, 84, 37, 40, 4, 52, 102, 24, 4, 2153, 102]",67
1725,"[1, 17, 294, 37, 47, 332, 32, 7, 2, 1151, 5, 110, 91, 7, 4, 102, 448, 23, 98, 13, 215, 135, 15, 4, 5453, 310, 19, 2047, 3423, 5, 1016, 6759, 16, 128, 74, 14, 12, 16, 128, 398, 5, 1571, 53, 8, 4, 1103, 7, 4, 65, 74, 14, 31, 63, 468, 8, 140, 46, 7, 94, 96, 8, 4337, 84, 397, 324, 14, 162, 1253, 9, 329, 641, 2287, 246, 127, 24, 28, 17, 76, 1137, 345, 261, 50, 9, 49, 52, 116, 4, 156, 122, 24, 28, 76, 8, 157, 19, 327, 1352, 151]",98
1726,"[1, 6, 371, 4796, 418, 7, 6480, 12, 1319, 8, 276, 72, 8, 1666, 5, 8, 2, 61, 330, 38, 357, 15, 12, 2, 1666, 5, 246, 38, 2761, 15, 12, 93, 72, 594, 89, 538, 40, 14, 214, 93, 798, 33, 32, 2205, 15, 9, 894, 25, 40, 656, 2504, 2, 4982, 11, 63, 420, 13, 545, 386, 12]",60
1727,"[1, 13, 66, 510, 14, 20, 11, 61, 288, 1594, 7, 2361, 102, 1578, 72, 89, 87, 4, 4109, 371, 9, 726, 45, 133, 11, 938, 42, 1898]",28
1728,"[1, 146, 1264, 36, 417, 626, 12, 23, 288, 13, 1247, 4, 374, 2214, 153, 596, 5, 106, 12, 33, 222, 280, 42, 1453, 6, 291, 10, 10, 47, 6, 2, 2210, 44, 90, 15, 66, 166, 14, 20, 6, 1023, 94, 2063, 9, 434, 24, 204, 21, 45, 55, 163, 2935, 13, 244, 55, 770, 15, 12, 161, 3911, 1931, 11, 4, 2896, 10, 10, 12, 3897, 17, 31, 7, 61, 32, 58, 514, 1290, 45, 43, 6, 253, 117, 509, 15, 166, 25, 235, 52, 5, 518, 198, 32, 6, 20, 9, 981, 8, 30]",97
1729,"[1, 4, 486, 9, 701, 2975, 11, 14, 3358, 7, 6, 20, 2, 350, 299, 6, 2, 2767, 2, 37, 4152, 3682, 4, 851, 278, 23, 27, 2968, 3506, 2, 95, 29, 1525, 35, 154, 232, 1912, 180, 34, 4, 499, 7, 4, 1320, 5, 2, 240, 9275, 6, 678, 6502, 5, 23, 5, 23, 5, 23, 501, 4, 3683, 4784, 2, 4, 6502, 7772, 2, 4, 5662, 119, 602, 2, 903, 43, 135, 14, 20, 9, 2360, 4063, 51, 2, 350, 47, 3604, 9, 8, 2522, 72, 115, 8, 140, 8, 27, 868, 287]",95
1730,"[1, 1171, 2, 4651, 7908, 991, 324, 18, 324, 587, 49, 682, 2, 6, 2, 5, 1006, 39, 2160, 2, 894, 25, 28, 6, 565, 1762, 8, 67, 1563, 2, 1298, 50, 9, 427, 57, 282, 8, 67, 14, 22, 305, 7, 4, 204, 7908, 991, 9, 76, 128, 5, 1171, 2, 996, 8, 923, 15, 11, 3208, 4, 1006, 5, 4, 599, 4, 204, 3014, 136, 9, 32, 4, 53, 3240, 942, 7634, 5909, 44, 15, 31, 4, 116, 9, 82, 76, 2, 5, 4, 1759, 1409, 76, 329, 1159]",91
1731,"[1, 2, 2, 1955, 2, 2, 2, 2, 6334, 9134, 718, 2, 1959, 57, 3978, 42, 8482, 42, 2731, 816, 42, 383, 12, 9, 270, 33, 4, 2, 1111, 590, 1148, 4469, 1250, 5, 91, 7, 4, 177, 71, 779, 8853, 906, 31, 2433, 7138, 5, 4, 2722, 2, 4327, 8, 9, 1596, 19, 141, 565, 915, 5, 668, 105, 14, 20, 100, 24, 30, 93, 11, 1938, 2, 2, 182]",71
1732,"[1, 490, 235, 40, 874, 2574, 6, 3035, 11, 609, 103, 25, 28, 1829, 180, 5, 296, 14, 527, 248, 20, 14, 20, 9, 35, 3435, 11, 120, 116, 55, 78, 120, 116, 8, 1186, 15, 93, 46, 8, 30, 53, 74, 51, 36, 26, 13, 528, 202, 245, 4, 114, 21, 280, 25, 923, 138, 4, 84, 11, 14, 22, 26, 620, 39, 4, 2174, 132, 11, 4, 22, 25, 80, 4659, 4, 107, 1053, 634, 7, 129, 113, 145, 4, 64, 935, 9, 319, 2, 4143, 620, 187, 11, 6, 6773]",93
1733,"[1, 2222, 98, 8, 4, 2, 14, 9, 4, 4788, 107, 2, 169, 103, 36, 1974, 4, 4950, 7, 3488, 406, 2120, 35, 1048, 65, 19, 486, 5, 614, 2, 15, 97, 12, 76, 53, 74, 6, 189, 22, 4, 1315, 105, 8861, 3903, 2, 5, 97, 4, 65, 1774, 5, 2640, 48, 25, 70, 759, 12, 407, 6, 465, 22, 21, 82, 6, 227, 2]",66
1734,"[1, 806, 1588, 14, 9, 209, 6, 824, 4, 249, 22, 13, 28, 126, 110, 518, 54, 6, 20, 9, 66, 78, 25, 70, 975, 44, 12, 5, 28, 6, 52, 462, 40, 1347, 790, 39, 4172, 834, 14, 20, 9, 38, 78, 25, 2, 60, 358, 12, 23, 35, 2954, 651]",52
1735,"[1, 2127, 2, 2, 7634, 12, 144, 28, 77, 220, 1167, 8, 140, 355, 7, 265, 12, 47, 49, 163, 388, 4, 136, 11, 4, 2, 54, 2, 8489, 2, 2, 2, 7972, 1985, 347, 13, 191, 339, 546, 9, 642, 21, 1116, 4, 114, 229, 5, 458, 26, 1035, 17, 6, 2, 5, 17, 1458, 17, 6, 1552, 291, 154, 7402, 103, 2, 2, 1083, 590, 54, 13, 16, 6, 506, 1671, 23, 108, 1061, 14, 2, 1076, 128, 63, 9, 6, 66, 619, 2, 7, 6, 22, 19, 141, 6, 2428, 177]",94
1736,"[1, 6, 777, 20, 5, 55, 3522, 1998, 47, 115, 77, 53, 2252, 5, 6195, 9, 53, 307, 74, 11, 101, 85, 22, 48, 25, 92, 264, 43, 106, 4, 20, 175, 177, 1679, 9, 389, 4, 119, 139, 200, 1998, 5, 6195, 80, 97, 129, 9739, 1522, 4, 65, 9, 87, 4, 229, 9, 735, 4898, 92, 717, 14, 22]",61
